"Code département";"Libellé département";"Code secteur";"Libellé secteur";"Code BV";"Inscrits";"Votants";"% Votants";"Abstentions";"% Abstentions";"Exprimés";"% Exprimés/inscrits";"% Exprimés/votants";"Blancs";"% Blancs/inscrits";"% Blancs/votants";"Nuls";"% Nuls/inscrits";"% Nuls/votants";"Numéro de panneau 1";"Nom candidat 1";"Prénom candidat 1";"Sexe candidat 1";"Nuance liste 1";"Libellé abrégé de liste 1";"Libellé de liste 1";"Voix 1";"% Voix/inscrits 1";"% Voix/exprimés 1";"Elu 1";"Sièges 1";"Numéro de panneau 2";"Nom candidat 2";"Prénom candidat 2";"Sexe candidat 2";"Nuance liste 2";"Libellé abrégé de liste 2";"Libellé de liste 2";"Voix 2";"% Voix/inscrits 2";"% Voix/exprimés 2";"Elu 2";"Sièges 2";"Numéro de panneau 3";"Nom candidat 3";"Prénom candidat 3";"Sexe candidat 3";"Nuance liste 3";"Libellé abrégé de liste 3";"Libellé de liste 3";"Voix 3";"% Voix/inscrits 3";"% Voix/exprimés 3";"Elu 3";"Sièges 3";"Numéro de panneau 4";"Nom candidat 4";"Prénom candidat 4";"Sexe candidat 4";"Nuance liste 4";"Libellé abrégé de liste 4";"Libellé de liste 4";"Voix 4";"% Voix/inscrits 4";"% Voix/exprimés 4";"Elu 4";"Sièges 4"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1116";"1579";"1145";"72,51%";"434";"27,49%";"1130";"71,56%";"98,69%";"11";"0,70%";"0,96%";"4";"0,25%";"0,35%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"523";"33,12%";"46,28%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"91";"5,76%";"8,05%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"375";"23,75%";"33,19%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"141";"8,93%";"12,48%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1117";"1548";"1106";"71,45%";"442";"28,55%";"1094";"70,67%";"98,92%";"6";"0,39%";"0,54%";"6";"0,39%";"0,54%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"552";"35,66%";"50,46%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"113";"7,30%";"10,33%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"318";"20,54%";"29,07%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"111";"7,17%";"10,15%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1118";"1735";"1106";"63,75%";"629";"36,25%";"1089";"62,77%";"98,46%";"13";"0,75%";"1,18%";"4";"0,23%";"0,36%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"581";"33,49%";"53,35%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"139";"8,01%";"12,76%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"283";"16,31%";"25,99%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"86";"4,96%";"7,90%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1119";"1604";"1060";"66,08%";"544";"33,92%";"1047";"65,27%";"98,77%";"7";"0,44%";"0,66%";"6";"0,37%";"0,57%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"542";"33,79%";"51,77%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"139";"8,67%";"13,28%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"283";"17,64%";"27,03%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"83";"5,17%";"7,93%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1120";"1797";"1231";"68,50%";"566";"31,50%";"1223";"68,06%";"99,35%";"4";"0,22%";"0,32%";"4";"0,22%";"0,32%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"683";"38,01%";"55,85%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"150";"8,35%";"12,26%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"301";"16,75%";"24,61%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"89";"4,95%";"7,28%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1121";"1574";"1032";"65,57%";"542";"34,43%";"1016";"64,55%";"98,45%";"9";"0,57%";"0,87%";"7";"0,44%";"0,68%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"545";"34,63%";"53,64%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"127";"8,07%";"12,50%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"260";"16,52%";"25,59%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"84";"5,34%";"8,27%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1122";"1768";"1181";"66,80%";"587";"33,20%";"1167";"66,01%";"98,81%";"7";"0,40%";"0,59%";"7";"0,40%";"0,59%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"622";"35,18%";"53,30%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"156";"8,82%";"13,37%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"299";"16,91%";"25,62%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"90";"5,09%";"7,71%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1123";"1728";"1152";"66,67%";"576";"33,33%";"1141";"66,03%";"99,05%";"5";"0,29%";"0,43%";"6";"0,35%";"0,52%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"663";"38,37%";"58,11%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"150";"8,68%";"13,15%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"234";"13,54%";"20,51%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"94";"5,44%";"8,24%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1124";"1910";"1271";"66,54%";"639";"33,46%";"1249";"65,39%";"98,27%";"10";"0,52%";"0,79%";"12";"0,63%";"0,94%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"686";"35,92%";"54,92%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"157";"8,22%";"12,57%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"286";"14,97%";"22,90%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"120";"6,28%";"9,61%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1125";"1860";"1234";"66,34%";"626";"33,66%";"1212";"65,16%";"98,22%";"11";"0,59%";"0,89%";"11";"0,59%";"0,89%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"692";"37,20%";"57,10%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"158";"8,49%";"13,04%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"273";"14,68%";"22,52%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"89";"4,78%";"7,34%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1126";"1824";"1239";"67,93%";"585";"32,07%";"1215";"66,61%";"98,06%";"10";"0,55%";"0,81%";"14";"0,77%";"1,13%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"668";"36,62%";"54,98%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"131";"7,18%";"10,78%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"310";"17,00%";"25,51%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"106";"5,81%";"8,72%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1127";"1807";"1248";"69,06%";"559";"30,94%";"1234";"68,29%";"98,88%";"6";"0,33%";"0,48%";"8";"0,44%";"0,64%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"775";"42,89%";"62,80%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"198";"10,96%";"16,05%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"203";"11,23%";"16,45%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"58";"3,21%";"4,70%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1128";"1777";"1170";"65,84%";"607";"34,16%";"1161";"65,33%";"99,23%";"4";"0,23%";"0,34%";"5";"0,28%";"0,43%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"700";"39,39%";"60,29%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"200";"11,25%";"17,23%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"197";"11,09%";"16,97%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"64";"3,60%";"5,51%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1129";"1963";"1214";"61,84%";"749";"38,16%";"1198";"61,03%";"98,68%";"7";"0,36%";"0,58%";"9";"0,46%";"0,74%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"704";"35,86%";"58,76%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"255";"12,99%";"21,29%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"195";"9,93%";"16,28%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"44";"2,24%";"3,67%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1130";"1923";"1195";"62,14%";"728";"37,86%";"1185";"61,62%";"99,16%";"6";"0,31%";"0,50%";"4";"0,21%";"0,33%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"728";"37,86%";"61,43%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"230";"11,96%";"19,41%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"174";"9,05%";"14,68%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"53";"2,76%";"4,47%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1131";"2009";"1033";"51,42%";"976";"48,58%";"1014";"50,47%";"98,16%";"10";"0,50%";"0,97%";"9";"0,45%";"0,87%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"555";"27,63%";"54,73%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"283";"14,09%";"27,91%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"138";"6,87%";"13,61%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"38";"1,89%";"3,75%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1132";"2003";"1148";"57,31%";"855";"42,69%";"1126";"56,22%";"98,08%";"10";"0,50%";"0,87%";"12";"0,60%";"1,05%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"638";"31,85%";"56,66%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"293";"14,63%";"26,02%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"156";"7,79%";"13,85%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"39";"1,95%";"3,46%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1133";"1988";"1282";"64,49%";"706";"35,51%";"1262";"63,48%";"98,44%";"10";"0,50%";"0,78%";"10";"0,50%";"0,78%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"726";"36,52%";"57,53%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"237";"11,92%";"18,78%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"233";"11,72%";"18,46%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"66";"3,32%";"5,23%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1134";"1832";"1053";"57,48%";"779";"42,52%";"1031";"56,28%";"97,91%";"12";"0,66%";"1,14%";"10";"0,55%";"0,95%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"611";"33,35%";"59,26%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"181";"9,88%";"17,56%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"192";"10,48%";"18,62%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"47";"2,57%";"4,56%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1135";"1742";"1159";"66,53%";"583";"33,47%";"1145";"65,73%";"98,79%";"9";"0,52%";"0,78%";"5";"0,29%";"0,43%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"611";"35,07%";"53,36%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"162";"9,30%";"14,15%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"272";"15,61%";"23,76%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"100";"5,74%";"8,73%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1136";"1808";"1194";"66,04%";"614";"33,96%";"1180";"65,27%";"98,83%";"6";"0,33%";"0,50%";"8";"0,44%";"0,67%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"684";"37,83%";"57,97%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"189";"10,45%";"16,02%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"228";"12,61%";"19,32%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"79";"4,37%";"6,69%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1137";"1684";"1122";"66,63%";"562";"33,37%";"1102";"65,44%";"98,22%";"11";"0,65%";"0,98%";"9";"0,53%";"0,80%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"638";"37,89%";"57,89%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"131";"7,78%";"11,89%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"255";"15,14%";"23,14%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"78";"4,63%";"7,08%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1138";"1824";"1187";"65,08%";"637";"34,92%";"1177";"64,53%";"99,16%";"5";"0,27%";"0,42%";"5";"0,27%";"0,42%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"660";"36,18%";"56,07%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"159";"8,72%";"13,51%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"269";"14,75%";"22,85%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"89";"4,88%";"7,56%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1139";"1557";"982";"63,07%";"575";"36,93%";"972";"62,43%";"98,98%";"5";"0,32%";"0,51%";"5";"0,32%";"0,51%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"541";"34,75%";"55,66%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"172";"11,05%";"17,70%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"195";"12,52%";"20,06%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"64";"4,11%";"6,58%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1140";"1492";"914";"61,26%";"578";"38,74%";"905";"60,66%";"99,02%";"4";"0,27%";"0,44%";"5";"0,34%";"0,55%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"470";"31,50%";"51,93%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"144";"9,65%";"15,91%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"230";"15,42%";"25,41%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"61";"4,09%";"6,74%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1141";"1835";"1059";"57,71%";"776";"42,29%";"1046";"57,00%";"98,77%";"6";"0,33%";"0,57%";"7";"0,38%";"0,66%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"548";"29,86%";"52,39%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"217";"11,83%";"20,75%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"239";"13,02%";"22,85%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"42";"2,29%";"4,02%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1142";"1569";"905";"57,68%";"664";"42,32%";"882";"56,21%";"97,46%";"4";"0,25%";"0,44%";"19";"1,21%";"2,10%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"453";"28,87%";"51,36%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"167";"10,64%";"18,93%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"219";"13,96%";"24,83%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"43";"2,74%";"4,88%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1143";"1790";"1120";"62,57%";"670";"37,43%";"1103";"61,62%";"98,48%";"7";"0,39%";"0,63%";"10";"0,56%";"0,89%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"607";"33,91%";"55,03%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"186";"10,39%";"16,86%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"233";"13,02%";"21,12%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"77";"4,30%";"6,98%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1144";"1840";"1152";"62,61%";"688";"37,39%";"1141";"62,01%";"99,05%";"2";"0,11%";"0,17%";"9";"0,49%";"0,78%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"636";"34,57%";"55,74%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"149";"8,10%";"13,06%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"272";"14,78%";"23,84%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"84";"4,57%";"7,36%";"";"1"
"75";"Paris";"75056SR11";"Paris 11eme secteur";"1145";"1692";"1114";"65,84%";"578";"34,16%";"1100";"65,01%";"98,74%";"8";"0,47%";"0,72%";"6";"0,35%";"0,54%";"1";"BELLIARD";"David";"M";"LUG";"L11EAV";"Le 11e est à vous ! avec David Belliard et Emmanuel Grégoire L'union de la gauche et des écologistes";"576";"34,04%";"52,36%";"";"26";"3";"NOURI";"Sabrina";"F";"LFI";"NPP 11e";"LE NOUVEAU PARIS POPULAIRE 11e";"127";"7,51%";"11,55%";"";"2";"4";"GARNIER";"Nelly";"F";"LUD";"CP 11";"CHANGER PARIS 11 AVEC NELLY GARNIER ET RACHIDA DATI";"322";"19,03%";"29,27%";"";"4";"6";"GOATER";"Delphine";"F";"LUC";"Paris 11 apaisé";"PARIS 11 APAISE AVEC DELPHINE GOATER";"75";"4,43%";"6,82%";"";"1"
